CCTV,#genre#
浙江·杭州生活,http://112.17.40.247/PLTV/88888888/224/3221229313/index.m3u8
浙江·杭州桐庐综合,http://livetongl.chinamcache.com/live/tlzb01.m3u8?txSecret=0e344d60c8f0ce16b57102ae81d10d6a&txTime=5fd316c1
浙江·杭州萧山综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan3/720p.m3u8
浙江·杭州影院,http://112.17.40.247/PLTV/88888888/224/3221229377/index.m3u8
浙江·杭州余杭平安,http://l.cztvcloud.com/channels/lantian/SXyuhang2/720p.m3u8
浙江·杭州余杭未来,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8
浙江·杭州余杭综合,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8
浙江·杭州综合,http://112.17.40.247/PLTV/88888888/224/3221229307/index.m3u8
浙江·数码时代,http://hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江·北仑电视台,http://play-sh.quklive.com/live/1626327731714170.m3u8
浙江·苍南新闻综合,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8
浙江·常山新闻综合,https://hlsv2.quklive.com/live/1621306190044902/index.m3u8
浙江·德清文化生活,http://live.yingxi.tv/channel2/sd/live.m3u8
浙江·德清新闻综合,http://live.yingxi.tv/channel1/sd/live.m3u8
浙江·洞头综合频道,http://l.cztvcloud.com/channels/lantian/SXdongtou1/720p.m3u8
浙江·奉化生活娱乐,http://live1.fhtv.net.cn/shys/sd/live.m3u8
浙江·奉化新闻综合,http://live1.fhtv.net.cn/zhzb/sd/live.m3u8
浙江·海宁生活服务,http://live.hndachao.cn/shfw/sd/live.m3u8
浙江·海宁新闻综合,http://live.hndachao.cn/xwzh/sd/live.m3u8
浙江·湖州公共民生,http://live1.plus.hugd.com/ggpd1/sd/live.m3u8
浙江·湖州文化娱乐,http://live.plus.hugd.com/whylpd/sd/live.m3u8
浙江·湖州新闻综合,http://live.plus.hugd.com/xwzhpd/sd/live.m3u8
浙江·嘉兴桐乡综合,http://live.txcmapp.com/tszh1/sd/live.m3u8
浙江·建德综合频道,http://livejdrmt.chinamcache.com/live/jdzb02.m3u8
浙江·江山电视台,http://play-sh.quklive.com/live/1623117710666335.m3u8
浙江·金华东阳影院,http://204.11.235.251:1935/live_transcoder/ngrp:mohabat.stream_all/playlist.m3u8
浙江·金华东阳综合,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8
浙江·金华都市农村,http://live2.plus.jinhua.com.cn/dsnc/playlist.m3u8
浙江·金华公共频道,http://live.plus.jinhua.com.cn/jjsh/playlist.m3u8
浙江·金华教育科技,http://live.plus.jinhua.com.cn/jykj/playlist.m3u8
浙江·金华兰溪综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8
浙江·金华武义综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8
浙江·金华新闻综合,http://live.plus.jinhua.com.cn/xwzh/playlist.m3u8
浙江·丽水缙云综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8
浙江·丽水龙泉综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8
浙江·丽水青田综合,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
浙江·丽水庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8
浙江·丽水松阳综合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8
浙江·丽水遂昌综合,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8
浙江·丽水云和综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8
浙江·留学世界,http://hw-m-l.cztv.com/channels/lantian/channel09/1080p.m3u8
浙江·龙游生活娱乐,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
浙江·龙游新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
浙江·宁波象山综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8
浙江·宁波鄞州一套,http://pili-publish.yzxw.newaircloud.com/newaircloud-yzxw/yzxw_20190925090843.m3u8
浙江·宁波余姚生活,http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
浙江·宁波余姚姚江,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8
浙江·宁波余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
浙江·磐安文化生活,http://hlsv2.quklive.com/live/1626401163709056/index.m3u8
浙江·磐安新闻综合,http://hlsv2.quklive.com/live/1626400915947070/index.m3u8
浙江·平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8
浙江·平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8
浙江·普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
浙江·衢州开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8
浙江·衢州开化综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8
浙江·衢州龙游生活,https://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
浙江·衢州龙游综合,https://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
浙江·衢州衢江综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8
浙江·上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
浙江·绍兴上虞影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8
浙江·绍兴上虞综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8
浙江·绍兴嵊州综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
浙江·天台和合频道,http://hlsv2.quklive.com/live/1617072208961931/index.m3u8
浙江·桐庐综合频道,http://livetongl.chinamcache.com/live/tlzb01.m3u8?txSecret=2ee28a051ebfb1b0771869a7d652d4a9&txTime=639a8391
浙江·温州永嘉综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8
浙江·文成二套,http://l.cztvcloud.com/channels/lantian/SXwencheng2/720p.m3u8
浙江·文成综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8
浙江·萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
浙江·萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
浙江·永康华溪频道,http://hlsv2.quklive.com/live/1625062755227231/index.m3u8
浙江·永康新闻综合,http://hlsv2.quklive.com/live/1625061424267104/index.m3u8
浙江·镇海先锋影院,http://pluslive.zhxww.net/channel2/sd/live.m3u8
浙江·镇海综合频道,http://pluslive.zhxww.net/channel1/sd/live.m3u8
浙江·舟山嵊泗综合,http://l.cztvcloud.com/channels/lantian/SXshengsi1/720p.m3u8
浙江·诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8
安徽·安徽导视,http://agsj.appcoo.com:8000/agsj/test/index.m3u8
安徽·安徽卫视,http://121.51.249.45/live1.ahtv.cn/ahws/hd/live.m3u8
安徽·安徽公共,http://121.51.249.45/live1.ahtv.cn/ahgg/hd/live.m3u8
安徽·安徽影院,http://121.51.249.45/live4.ahtv.cn/yspd1/hd/live.m3u8
安徽·安徽经济生活,http://121.51.249.45/live4.ahtv.cn/jjsh1/hd/live.m3u8
安徽·安徽综艺体育,http://121.51.249.45/live4.ahtv.cn/zyty1/hd/live.m3u8
安徽·安徽农业科教,http://121.51.249.45/live1.ahtv.cn/kjpd/hd/live.m3u8
安徽·安徽移动电视,http://121.51.249.45/live5.ahtv.cn/ydds1/hd/live.m3u8
安徽·安徽国际,http://121.51.249.45/live5.ahtv.cn/ahgj1/hd/live.m3u8
安徽·睛彩安徽,http://121.51.249.45/live5.ahtv.cn/jcah1/hd/live.m3u8
安徽·桐城新闻,http://pili-live-hls.ahtc.tianma3600.com/ahtc/tcxw.m3u8
安徽·安徽凤台生活,http://60.175.115.119:1935/live/wenhua/playlist.m3u8
安徽·安徽凤台综合,http://60.175.115.119:1935/live/zonghe/playlist.m3u8
安徽·安庆石化电视,http://183.167.250.225:8081/live/0.m3u8
安徽·亳州农村,http://zbbf2.ahbztv.com/live/418.m3u8
安徽·亳州农村,http://220.180.110.101:8083/videos/live/39/13/o4ncrHkSp7q09/o4ncrHkSp7q09.M3U8
安徽·亳州新闻,http://zbbf2.ahbztv.com/live/416.m3u8
安徽·池州东至新闻,http://223.247.33.124:1935/live/zonghe/playlist.m3u8
安徽·滁州公共,http://live.cztv.cc:85/live/ggpd.m3u8
安徽·滁州科教,http://live.cztv.cc:85/live/sjpd.m3u8
安徽·滁州新闻,http://live.cztv.cc:85/live/xwpd.m3u8
安徽·定远综合,http://ssdyapp.cn/live/dyv1.m3u8
安徽·繁昌新闻综合,https://hwapi.yunshicloud.com/3giqaj/i6v1o5.m3u8
安徽·阜南新闻综合,http://112.27.139.242:8278/fnxwzhd/playlist.m3u8
安徽·固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8
安徽·固镇影院,http://www.guzhenm.com:7004/hls/hd-live.m3u8
安徽·广德生活,http://pili-live-hls.guangde.ahxmgk.com/guangde-live/guangde20200515090119.m3u8
安徽·广德新闻综合,http://pili-live-hls.guangde.ahxmgk.com/guangde-live/guangde20200324143845.m3u8
安徽·合肥长丰综合,http://218.23.114.19:1935/live/xinwen/playlist.m3u8
安徽·淮河能源综合,http://play.hhnynews.com/hhny/zhpd.m3u8?auth_key=1659380497-0-0-b07e3e3cd99f9355b6aa1e79fbd305f2
安徽·淮南电视台二套,http://stream.0554news.com/hnds2/sd/live.m3u8
安徽·淮南电视台一套,http://stream.0554news.com/hnds1/sd/live.m3u8
安徽·金寨综合,http://112.26.80.214:1935/live/xinwen/playlist.m3u8
安徽·灵璧综合,http://live.cms.anhuinews.com/video/s10003-lbtv/index.m3u8
安徽·六安公共,http://pili-live-rtmp.luan2.hfmt.net/luan2/ggpd.m3u8
安徽·六安新闻综合,http://pili-live-rtmp.luan2.hfmt.net/luan2/jjpd.m3u8
安徽·马鞍山当涂综合,http://newvideo.dangtutv.cn:8278/dt1/playlist.m3u8
安徽·南陵新闻综合,http://live2018.wuhunews.cn/video/s10010-nlnews/index.m3u8
安徽·潜山新闻综合,http://60.171.171.101:8278/rtmp_export/video22.m3u8
安徽·舒城文化旅游,http://220.180.24.62:1935/live/live1/playlist.m3u8
安徽·舒城新闻综合,http://220.180.24.62:1935/live/live2/playlist.m3u8
安徽·宿州公共,http://live.ahsz.tv/video/s10001-ggpd/index.m3u8
安徽·宿州科教,http://live.ahsz.tv/video/s10001-kxjy/index.m3u8
安徽·宿州新闻综合,http://live.ahsz.tv/video/s10001-szzh/index.m3u8
安徽·太和新闻,http://p2.weizan.cn/1110366022/132071060845712961/live.m3u8
安徽·湾址新闻,http://60.169.39.215:8090/live/ch0.m3u8
安徽·芜湖公共,http://live1.wuhubtv.com/channel3/sd/live.m3u8
安徽·芜湖公共,http://play.wuhunews.cn/whbtv/channel3_sd.m3u8
安徽·芜湖教育,http://live1.wuhubtv.com/channel4/sd/live.m3u8
安徽·芜湖教育,http://play.wuhunews.cn/whbtv/channel4_sd.m3u8
安徽·芜湖生活,http://live1.wuhubtv.com/channel2/sd/live.m3u8
安徽·芜湖生活,http://play.wuhunews.cn/whbtv/channel2_sd.m3u8
安徽·芜湖新闻综合,http://live1.wuhubtv.com/channel1/sd/live.m3u8
安徽·芜湖新闻综合,http://play.wuhunews.cn/whbtv/channel1_sd.m3u8
安徽·黟县综合,http://app.yixianfabu.com:1935/live/yixian/playlist.m3u8
广东·广东卫视,http://183.63.15.42:9901/tsfile/live/0125_1.m3u8
广东·广东新闻,http://183.63.15.42:9901/tsfile/live/1004_1.m3u8
广东·广东公共,http://183.63.15.42:9901/tsfile/live/1005_1.m3u8
广东·广东珠江,http://183.63.15.42:9901/tsfile/live/0109_1.m3u8
广东·广东体育,http://183.63.15.42:9901/tsfile/live/0136_1.m3u8
广东·广东经济,http://183.63.15.42:9901/tsfile/live/1006_1.m3u8
广东·广东影院,http://183.63.15.42:9901/tsfile/live/1007_1.m3u8
广东·广东少儿,http://183.63.15.42:9901/tsfile/live/1008_1.m3u8
广东·广东卫视,http://117.169.120.136:8080/live/guangdongstv/.m3u8
广东·广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1617289309-0-0-7b2730980c8860963374597c20ad3935
广东·广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1612881417-0-0-bc7ddba066481bc805fc1e800654e721
广东·岭南戏曲,http://183.11.239.32:808/hls/6/index.m3u8
广东·广州综合,http://tv.ldlive.xyz/tv/gd/gztv.php?id=gzzh
广东·广州新闻,http://tv.ldlive.xyz/tv/gd/gztv.php?id=gzxw
广东·广州影院,http://tv.ldlive.xyz/tv/gd/gztv.php?id=gzys
广东·广州竞赛,http://tv.ldlive.xyz/tv/gd/gztv.php?id=gzjs
广东·广州法治,http://tv.ldlive.xyz/tv/gd/gztv.php?id=gzfz
广东·南国都市,http://tv.ldlive.xyz/tv/gd/gztv.php?id=gzsh
广东·深圳都市,http://ye23.win/iptv/sztv.php?id=2
广东·深圳电视剧,http://ye23.win/iptv/sztv.php?id=3
广东·深圳公共,http://ye23.win/iptv/sztv.php?id=4
广东·深圳财经生活,http://ye23.win/iptv/sztv.php?id=5
广东·深圳娱乐,http://ye23.win/iptv/sztv.php?id=6
广东·深圳少儿,http://ye23.win/iptv/sztv.php?id=7
广东·深圳移动电视,http://ye23.win/iptv/sztv.php?id=8
广东·嘉佳卡通,http://39.135.138.58:18890/PLTV/88888888/224/3221226193/index.m3u8
广东·嘉佳卡通,http://140.207.241.3:8080/live/program/live/jjkt/1300000/d1.m3u8
广东·点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8
广东·丰顺综合,https://p2.weizan.cn/1033266991/776920781637802678/live.m3u8
广东·电白综合,http://gddb.chinashadt.com:1935/live/video1.stream_360p/playlist.m3u8
广东·电白综合,http://gddb.chinashadt.com:1935/live/video1.stream/playlist.m3u8
广东·电白视窗,http://gddb.chinashadt.com:1935/live/video2.stream/playlist.m3u8
广东·增城综合,http://202.168.164.38:8083/videos/live/19/27/QEQXMtU5AUpwo/QEQXMtU5AUpwo.M3U8
广东·梅州综合,http://pili-live-rtmp.tvliving.gdmztv.com/meizhou-tvliving/mztv1.m3u8
广东·梅州公共,http://pili-live-rtmp.tvliving.gdmztv.com/meizhou-tvliving/mztv2.m3u8
广东·阳江综合,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_b1152000.m3u8
广东·阳江公共,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_b1152000.m3u8
广东·五华综合,http://p2.weizan.cn/2100036413/734648609627739039/live.m3u8
广东·五华信息,http://p2.weizan.cn/2100036413/503944748097837211/live.m3u8
广东·生活频道,http://hls-ott-zhibo.wasu.tv/live/452/index.m3u8
广东·韶关公共,https://www.sgmsw.cn/videos/tv/201805/1308/9P424TC5M000AFO13CXK6GN6BOA889D2/hls/live.m3u8
广东·清远综合,https://zqy-live.nanyuecloud.com/qingyuandianshi1/qingyuandianshistream1.m3u8?auth_key=601634549293-0-0-96c65af4438160da817d5e34b27b9b7a
广东·清远公共,https://zqy-live.nanyuecloud.com/qingyuandianshi/qingyuandianshistream.m3u8?auth_key=601634549257-0-0-73ab89e29b6bf8ef7b5144cf0c04935a
广东·清新综合,http://hls.wiseqx.com/live/qxzh.m3u8
广东·清新公共,http://hls.wiseqx.com/live/qxgg.m3u8
广东·平远综合,https://p2.weizan.cn/1033266991/615876688276112015/live.m3u8
广东·南国都市,http://ye23.win/iptv/gztv.php?id=shenghuo
广西·广西卫视,http://111.59.63.32:9901/tsfile/live/1003_1.m3u8
广西·广西新闻,http://111.59.63.32:9901/tsfile/live/1007_1.m3u8
广西·广西都市,http://111.59.63.32:9901/tsfile/live/1005_1.m3u8
广西·广西影院,http://111.59.63.32:9901/tsfile/live/1006_1.m3u8
广西·广西综艺,http://111.59.63.32:9901/tsfile/live/1004_1.m3u8
广西·南宁新闻综合,http://hls.nntv.cn/nnlive/NNTV_NEWS_A.m3u8
广西·南宁影院娱乐,http://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8
广西·南宁都市生活,http://hls.nntv.cn/nnlive/NNTV_METRO_A.m3u8
广西·南宁公共,http://hls.nntv.cn/nnlive/NNTV_PUB_A.m3u8
广西·梧州新闻综合,http://139.186.37.10/hoge/gxwztv-22.m3u8
广西·梧州公共频道,http://139.186.37.10/hoge/gxwztv-23.m3u8
广西·梧州教育生活,http://139.186.37.10/hoge/gxwztv-15.m3u8
广西·隆安新闻综合,http://hls.nntv.cn/nnlive/LATV_A.m3u8
广西·马山新闻综合,http://hls.nntv.cn/nnlive/MSTV_A.m3u8
广西·桂平综合,https://p2.weizan.cn/1483720625/592579884798131053/live.m3u8
广西·上林电视台,http://hls.nntv.cn/nnlive/SLTV_A.m3u8
广西·龙州综合,https://live-cdn.gxxw.com/gx/longzhou/index.m3u8
广西·凭祥综合,https://live-cdn.gxxw.com/gx/pingxiang/index.m3u8
广西·罗城综合,http://111.12.75.177:9100/lctvlive/lch.m3u8
广西·南丹综合,http://hlsv2.quklive.com/live/1638263457563164/index.m3u8
广西·昭平综合,https://live-cdn.gxxw.com/gx/zhaoping/index.m3u8
广西·博白综合,http://live-cdn.gxxw.com/hls/a22/index.m3u8
广西·博白电视台,https://live-cdn.gxxw.com/hls/a22/index.m3u8
广西·南丹电视台,http://hlsv2.quklive.com/live/1606365844464947/index.m3u8
广西·北海新闻综合,https://cdn.gdlive.gdmain.com/live/lg36zk25.m3u8
广西·北海经济科教,https://cdn.gdlive.gdmain.com/live/lnyxz495.m3u8
广西·贺州综合,http://zhz.gxhzxw.com:2935/live/HZXW-HD/playlist.m3u8
广西·崇左综合,http://111.59.63.32:9901/tsfile/live/1002_1.m3u8
广西·来宾综合,https://cdn.gdlive.gdmain.com/live/0myxra90.m3u8
广西·灌阳新闻综合,https://cdn.gdlive.gdmain.com/live/02kzyoy0.m3u8
广西·宾阳综合,https://live-cdn.gxxw.com/gx/binyang/index.m3u8
广西·天等综合,https://cdn.gdlive.gdmain.com/live/51g1ap75.m3u8
广西·都安综合,https://live-cdn.gxxw.com/gx/duan/index.m3u8
广西·乐业综合,https://live-cdn.gxxw.com/gx/leye/index.m3u8
广西·凌云综合,https://cdn.gdlive.gdmain.com/live/09oz9ka0.m3u8
广西·那坡综合,https://cdn.gdlive.gdmain.com/live/l7bxg260.m3u8
广西·田东综合,https://cdn.gdlive.gdmain.com/live/5aj79zp5.m3u8
广西·田东综合,https://live-cdn.gxxw.com/gx/tiandong/index.m3u8
广西·田阳综合,https://cdn.gdlive.gdmain.com/live/0yzvdpr5.m3u8
广西·西林综合,https://cdn.gdlive.gdmain.com/live/lj16xrkl.m3u8
广西·岑溪综合,https://cdn.gdlive.gdmain.com/live/02kzy3y0.m3u8
广西·融水综合,https://live-cdn.gxxw.com/gx/rongshui/index.m3u8
河北·河北经济生活,http://live2.plus.hebtv.com/jjshx/hd/live.m3u8
河北·河北影院剧,http://live6.plus.hebtv.com/hbysx/hd/live.m3u8
河北·河北少儿科教,http://live6.plus.hebtv.com/sekjx/hd/live.m3u8
河北·河北公共,http://live7.plus.hebtv.com/hbggx/hd/live.m3u8
河北·河北农民,https://live5.plus.hebtv.com/nmpdx/playlist.m3u8?_upt=c235930f1643012914
河北·河北都市,https://jsylivealone302.iqilu.com/live/hanting_tv01.m3u8
河北·河北都市,http://223.241.197.199:1935/live/xinwen/playlist.m3u8
河北·河北经济,http://live.hyxrmt.com:85/live/xwpd.m3u8
河北·河北农民,http://live2.plus.hebtv.com/jjshx/playlist.m3u8
河北·河北农民,http://live7.plus.hebtv.com/hbggx/playlist.m3u8
河北·安平新闻综合,http://shou.city1000.cn/live/apxw.m3u8
河北·霸州公共频道,http://hbbz.chinashadt.com:2036/live/stream:bzgg.stream/playlist.m3u8
河北·霸州少儿频道,http://hbbz.chinashadt.com:2036/live/stream:bzse.stream/playlist.m3u8
河北·霸州文化,http://hbbz.chinashadt.com:2036/live/stream:bzwh.stream/playlist.m3u8
河北·霸州新闻频道,http://hbbz.chinashadt.com:2036/live/stream:bzxw.stream/playlist.m3u8
河北·沧县电视二套,http://hebcx.chinashadt.com:2036/live/10002.stream/playlist.m3u8
河北·沧县电视综合,http://hebcx.chinashadt.com:2036/live/10001.stream/playlist.m3u8
河北·昌黎综合频道,https://jwcdnqx.hebyun.com.cn/live/clzhpd/1500k/tzwj_video.m3u8
河北·承德公共生活,https://jwliveqxzb.hebyun.com.cn/cdsggshtv/cdsggshtv.m3u8
河北·承德新闻综合,https://jwliveqxzb.hebyun.com.cn/cdsxwzhtv/cdsxwzhtv.m3u8
河北·大厂二套,http://60.10.185.184:1935/live/dc2.stream/playlist.m3u8
河北·大厂一套,http://60.10.185.184:1935/live/dc1.stream/playlist.m3u8
河北·定州国学影院,https://jwliveqxzb.hebyun.com.cn/yspd/yspd.m3u8
河北·定州生活频道,https://jwliveqxzb.hebyun.com.cn/shpd/shpd.m3u8
河北·定州新闻综合,https://jwliveqxzb.hebyun.com.cn/xxzhpd/xxzhpd.m3u8
河北·丰宁娱乐频道,https://jwcdnqx.hebyun.com.cn/live/fengningyulepindao/1500k/tzwj_video.m3u8
河北·丰宁综合频道,https://jwliveqxzb.hebyun.com.cn/fengningzonghe/fengningzonghe.m3u8
河北·邯郸公共,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel1/playlist.m3u8
河北·邯郸公共,https://jwliveqxzb.hebyun.com.cn/hdgg/hdgg.m3u8
河北·邯郸科技教育,https://jwliveqxzb.hebyun.com.cn/hdkj/hdkj.m3u8
河北·邯郸新闻综合,http://haiyan.liveyun.hoge.cn/xwpd/sd/live.m3u8
河北·邯郸新闻综合,https://jwliveqxzb.hebyun.com.cn/hdxwzh/hdxwzh.m3u8
河北·衡山,http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8
河北·衡水公共频道,http://hls.hsrtv.cn/hls/hstv2.m3u8
河北·衡水新闻综合,http://111.225.205.64:8081/964D4p2/800/live.m3u8
河北·衡水新闻综合,http://218.10.43.24:81/live/bdac590a43b11a837c716a5ad606e95f/high/live.m3u8
河北·衡阳新闻综合,http://218.10.43.24:81/live/157ba509813644ea400e7c552b934d93/high/live.m3u8
河北·景县电视一套,http://hbjx.chinashadt.com:1935/live/stream:jx1.stream/playlist.m3u8
河北·涞水新闻频道,https://jwliveqxzb.hebyun.com.cn/lsdst/lsdst.m3u8
河北·隆化影院频道,http://hblh.chinashadt.com:2036/live/stream:lh2.stream/playlist.m3u8
河北·隆化综合频道,http://hblh.chinashadt.com:2036/live/stream:lh1.stream/playlist.m3u8
河北·鹿泉二套,https://jwliveqxzb.hebyun.com.cn/luquaner/luquaner.m3u8
河北·鹿泉一套,https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8
河北·滦州综合频道,http://hblxx.chinashadt.com:2036/live/stream:lx1.stream/playlist.m3u8
河北·滦州综艺频道,http://hblxx.chinashadt.com:2036/live/stream:lx2.stream/playlist.m3u8
河北·平泉影院频道,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
河北·平泉综合频道,https://jwliveqxzb.hebyun.com.cn/pqzh/pqzh.m3u8
河北·平乡综合频道,http://hbpx.chinashadt.com:2036/live/px1.stream/playlist.m3u8
河北·青县新闻,https://jwliveqxzb.hebyun.com.cn/qxtvlive1/qxtvlive1.m3u8
河北·清河经济综艺,https://jwcdnqx.hebyun.com.cn/live/qinghe1/1500k/tzwj_video.m3u8
河北·清河新闻综合,https://jwcdnqx.hebyun.com.cn/live/qinghe/1500k/tzwj_video.m3u8
河北·邱县电视二套,http://live.hd.hdbs.cn/video/s10013-qxds2/index.m3u8
河北·邱县综合频道,http://live.hd.hdbs.cn/video/s10013-qxds1/index.m3u8
河北·任丘文娱,https://jwcdnqx.hebyun.com.cn/live/rqtv2/1500k/tzwj_video.m3u8
河北·任丘综合,https://jwcdnqx.hebyun.com.cn/live/rqtv1/1500k/tzwj_video.m3u8
河北·深泽综合频道,https://jwcdnqx.hebyun.com.cn/live/shenzedianshi/1500k/tzwj_video.m3u8
河北·望都综合频道,https://jwliveqxzb.hebyun.com.cn/wddst/wddst.m3u8
河北·武强影院,http://hbwq.chinashadt.com:2035/live/stream:wqys.stream/playlist.m3u8
河北·兴隆影院频道,https://jwcdnqx.hebyun.com.cn/live/xlys/1500k/tzwj_video.m3u8
河北·兴隆综合频道,https://jwcdnqx.hebyun.com.cn/live/xlzh/1500k/tzwj_video.m3u8
河北·赵县电视一套,http://hbzx.chinashadt.com:2036/zhibo/stream:zx1.stream/playlist.m3u8
河南·许昌综合,http://live.s23.net:2015/live/smil:xczh.smil/chunklist_w866570837_b796000_sl360P.m3u8
河南·许昌公共,http://live.s23.net:2015/live/smil:xcgg.smil/chunklist_w1067187704_b1628000_slHDTV.m3u8
河南·睛彩许昌,http://live.s23.net:2015/live/smil:jcxc.smil/chunklist_w1107254451_b1628000_slHDTV.m3u8
河南·周口扶沟,http://live.dxhmt.cn:9081/tv/11621-1.m3u8
河南·安阳科教,http://live.dxhmt.cn:9080/18625858176/f392f86c91c74101b1873bdf7f40b8bc.m3u8
河南·安阳公共,http://live.dxhmt.cn:9080/18625858176/b53f118c3ffc4a5c82b6f14b8301fd17.m3u8
河南·河南新闻,http://player.521fanli.cn/1691/henan/henanm3u8.php?id=hntv6
河南·河南都市,http://player.521fanli.cn/1691/henan/henanm3u8.php?id=hntv2
河南·河南法治,http://player.521fanli.cn/1691/henan/henanm3u8.php?id=hntv4
河南·河南公共,http://player.521fanli.cn/1691/henan/henanm3u8.php?id=hntv8
河南·河南民生,http://player.521fanli.cn/1691/henan/henanm3u8.php?id=hntv3
河南·河南民生,http://123.6.9.146/live/jz-henanminsheng/live.m3u8
河南·安阳县新闻综合,http://live.dxhmt.cn:9081/tv/10522-1.m3u8
河南·安阳县新闻综合,http://tvpull.dxhmt.cn:9081/tv/10522-1.m3u8
河南·宝丰综合,http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8
河南·郸城新闻综合,http://live.dxhmt.cn:9081/tv/11625-1.m3u8
河南·登封综合,http://tvpull.dxhmt.cn:9081/tv/10185-1.m3u8
河南·邓州新闻,http://tvpull.dxhmt.cn:9081/tv/11381-1.m3u8
河南·范县新闻综合,http://live.dxhmt.cn:9080/13603832636/13abd3089d9c47058fe34c49a6182981.m3u8
河南·方城一套,http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8
河南·封丘新闻综合,http://tvpull.dxhmt.cn:9081/tv/10727-1.m3u8
河南·扶沟综合,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8
河南·巩义新闻综合,http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8
河南·固始综合,http://tvpull.dxhmt.cn:9081/tv/11525-1.m3u8
河南·光山综合,http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8
河南·河南导视4K,http://hbzx.chinashadt.com:2036/zhibo/stream:hbnm.stream/playlist.m3u8
河南·河南电视剧,http://hbzx.chinashadt.com:2036/zhibo/stream:hbnm.stream_360p/playlist.m3u8
河南·河南开封新闻,http://live.dxhmt.cn:9081/tv/10181-1.m3u8
河南·河南新闻,http://live.dxhmt.cn:9081/tv/10825-1.m3u8
河南·鹤岗新闻综合,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8
河南·滑县快乐3,http://tvpull.dxhmt.cn:9081/tv/10526-3.m3u8
